trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
12/1/2019 18:17,3559160000000000.0,fraud_Tromp Group,travel,461.14,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,2/15/1974,f6c59830a5fe41875a9fa6028191ed80,1354385841,41.812518,-78.887106,0
4/4/2020 10:03,3501370000000000.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,138.17,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,5/26/1952,a54e97de6e49828c9cc8b134e5bbd647,1365069800,31.64446,-104.308506,0
12/28/2019 8:10,6534630000000000.0,fraud_Barton Inc,grocery_pos,70.17,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,3/19/1998,9e4d5939e2bb64a3008c351bf6f8d143,1356682238,45.195461,-72.248414,0
12/26/2019 17:55,3500970000000000.0,fraud_Lemke and Sons,travel,4.47,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/1999,e0a8e6fd4d8d97f86c22ff4b4439420f,1356544535,47.225033,-117.242299,0
12/22/2019 14:07,4.41058e+18,fraud_Hills-Boyer,personal_care,48.25,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",3/2/1969,b00034f880510d28e407c95f997a56e3,1356185233,33.044762,-80.791252,0
2/17/2019 22:10,3501510000000000.0,fraud_Klein Group,entertainment,71.32,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1/2/1979,0bce768b1cd0cda25ee1f5f9ab3bf9c4,1329516627,26.139356,-81.669805,0
9/6/2019 3:18,4344960000000000.0,fraud_Ledner-Pfannerstill,gas_transport,69.52,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,9/29/1976,85e8e6aa7a5dd711a00d13c3e8360582,1346901537,40.979541,-79.107521,0
6/20/2020 22:37,38295600000000.0,"fraud_O'Connell, Botsford and Hand",home,49.31,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,7aad7ae8e51e5a730d716db2f57448fd,1371767866,33.284365,-99.676148,0
6/22/2019 15:54,6011100000000000.0,fraud_Kuphal-Predovic,misc_net,15.11,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,9/2/1985,24b503c545648f953ace855249239efc,1340380464,36.418097,-78.491377,0
12/30/2019 17:01,376013000000000.0,fraud_Padberg-Sauer,home,18.15,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,45f37f2583e18675cfcdac6cfe839688,1356886903,42.247731,-87.750465,0
4/13/2019 9:28,4430880000000000.0,fraud_Mante Group,misc_net,137.79,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,11/4/1939,8c4085aed36d27c08e99d16f1b166217,1334309290,40.289959,-107.138809,0
4/6/2020 9:52,3576280000000000.0,fraud_Huel Ltd,misc_net,98.75,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,6/13/1990,d454f4223d1ea709cab1075c1b43aec8,1365241949,39.259124,-87.205574,0
4/5/2020 12:51,4378990000000000.0,fraud_Beier and Sons,home,61.27,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,10/25/1999,23f733ed295287bd2c80e24b7115966a,1365166280,44.935375,-70.762003,0
10/24/2019 13:50,30344700000000.0,"fraud_O'Connell, Botsford and Hand",home,6.88,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),5/27/1967,95ad471a9c849f961aff3fe5e5afd9ca,1351086601,40.627844,-121.059413,0
4/17/2019 10:19,3502090000000000.0,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,54.19,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,9/8/1976,37e4e960a5c3b45856772cc2e7e7a3f8,1334657984,39.382028,-76.819742,0
1/10/2020 18:53,180036000000000.0,fraud_Breitenberg-Hermiston,kids_pets,33.81,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,11/20/1974,a6241e8a20f6f739c19d4372f8215b9f,1357843995,43.913994,-91.863066,0
5/20/2019 4:07,6540980000000000.0,fraud_Cummerata-Jones,gas_transport,65.29,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,6/19/1967,46f1e6b3fde9e9f650e4043fab4b9642,1337486840,41.554372,-82.172334,0
2/21/2019 20:32,6534630000000000.0,fraud_Padberg-Sauer,home,79.43,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,3/19/1998,27040dda925d8a2940e88c98a1e7286c,1329856338,43.773184,-74.0667,0
5/26/2020 17:06,3575540000000000.0,fraud_Spencer PLC,entertainment,18.03,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/2001,4f9c1c748f063c749e773e3ac3aa81d4,1369587990,34.968306,-90.261807,0
6/11/2020 4:44,3586010000000000.0,fraud_Trantow PLC,grocery_net,50.18,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/1984,ba408219accd4752cdcf54905c3513b2,1370925888,47.854152,-121.214766,0
3/2/2020 0:52,4.86131e+18,"fraud_Tromp, Kerluke and Glover",grocery_net,79.75,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,96da36e7b50ede00dbd71c17a3f7aa27,1362185528,29.917138,-91.826529,0
6/1/2019 22:36,4.40001e+18,fraud_Botsford and Sons,home,14.23,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",9/15/1980,3bba4bc2723201fa1dcda0bf1abd02c4,1338590203,41.81933,-99.45176,0
4/26/2020 14:34,3501510000000000.0,fraud_Johns Inc,entertainment,90.57,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1/2/1979,533a0eed9eaf12550a50707f5ed5fdc9,1366986861,25.923465,-81.208393,0
12/23/2019 13:23,30238800000000.0,"fraud_Bahringer, Schoen and Corkery",shopping_pos,5.83,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,2f9bca5787351d6121e69f7e6fae5648,1356269006,30.009972,-96.463632,0
3/12/2020 16:20,3531130000000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,29.86,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,d5ab569cf1a37963465255735a47bde1,1363105224,43.810871,-73.324684,0
6/8/2020 22:17,30235400000000.0,fraud_Bins-Tillman,entertainment,18.81,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,3/24/1980,f7527cd0289d2c743d2add5280a1f588,1370729829,37.739515,-82.416245,0
2/3/2019 11:13,3577660000000000.0,fraud_Huels-Hahn,gas_transport,34.64,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,10/6/1968,99d5da33303498f61efb6288130ee64e,1328267598,36.368116,-89.570664,0
8/15/2019 20:52,374125000000000.0,"fraud_Turcotte, Batz and Buckridge",health_fitness,43.44,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,8630d855de8c3511604aa0625f14e677,1345063953,39.491088,-76.809881,0
10/7/2019 15:37,30270400000000.0,"fraud_Prosacco, Kreiger and Kovacek",home,64.51,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,11/28/1972,d7c490fa1b46ebba8445146a4aa5f0d5,1349624267,39.683333,-90.626964,0
5/16/2020 10:51,6011360000000000.0,"fraud_Reilly, Heaney and Cole",gas_transport,78.14,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",8/21/1947,65db4160f0367edddc43f25f1bce73ec,1368701492,39.396164,-78.788845,0
12/16/2019 0:23,376013000000000.0,fraud_Pouros-Haag,shopping_pos,9.36,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,55623efce019ef7a461df3f1e609e49c,1355617439,42.810656,-88.600759,0
3/7/2019 8:40,4446370000000000.0,fraud_Bartoletti-Wunsch,gas_transport,66.35,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",8/17/1986,0972f73639b7a1eea2d40b66bb7fbc03,1331109643,38.756841,-75.004187,0
2/1/2020 2:39,4393520000000.0,fraud_Cartwright-Harris,grocery_pos,113.7,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,5/20/1982,da3d996cddaf88b379bf41160717bba2,1359686377,39.856646,-94.636583,0
10/10/2019 20:49,4904680000000000.0,"fraud_Willms, Kris and Bergnaum",shopping_pos,161.58,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,fd11d65807911516f3291e8578ffa421,1349902187,41.916381,-73.171728,0
7/13/2019 21:35,4396680000000.0,fraud_Hamill-D'Amore,health_fitness,72.26,Scott,Cole,M,646 Louis Fort Apt. 665,North Las Vegas,NV,89084,36.2815,-115.1482,214518,Catering manager,1/16/1960,51e7305674d26c701896cf60b19c7afb,1342215346,36.330286,-114.533061,0
4/7/2019 23:32,2297450000000000.0,fraud_Rau-Grant,kids_pets,12.81,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1/13/1960,ab38523b36f9e21b628e23f1742da933,1333841553,40.156331,-89.141371,0
10/16/2019 21:19,4509140000000000.0,"fraud_Cole, Hills and Jewess",home,18.13,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",7/12/1926,65c5522377ef671b7cbe0292e06cde28,1350422396,32.55701,-82.717548,0
9/25/2019 12:54,4.79263e+18,fraud_Douglas-White,entertainment,92.19,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,10/1/1978,dfb83306ecbdf8a48808269fa349b85b,1348577692,38.527793,-94.125404,0
12/23/2019 16:20,4.97353e+18,fraud_Osinski Inc,personal_care,43.11,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,9/27/1965,6434f8b7f6019727503ecfbfff35640e,1356279628,36.57999,-95.01303,0
6/5/2020 18:18,213157000000000.0,fraud_Schroeder Group,health_fitness,115.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,683676be2608ecce5b3956f92ab7f48a,1370456339,34.609908,-117.446008,0
3/24/2020 1:45,180011000000000.0,fraud_Pfeffer and Sons,shopping_pos,137.65,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,10/5/1993,6de0f4a8cc6ac43ec6dcb2e932d1c1a9,1364089503,41.71377,-91.022881,0
8/15/2019 10:04,4.37926e+18,fraud_Kutch-Hegmann,grocery_net,68.49,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1/3/1974,e1541f48c448d4e965427ed033ceec86,1345025080,38.56249,-121.761573,0
11/3/2019 7:18,4169390000000.0,"fraud_Langworth, Boehm and Gulgowski",shopping_net,354.13,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,b6099fe006a4c7371a81755a2e232803,1351927133,42.096466,-77.814959,0
5/17/2020 10:29,6011980000000000.0,fraud_Kassulke Inc,entertainment,5.44,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",5/28/1943,ecb0fea3e0b3a5dc92c4af16a461e7ac,1368786574,38.705761,-77.279201,0
6/14/2020 4:16,374930000000000.0,fraud_Dicki Ltd,grocery_net,52.66,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,11/5/1971,2a4b66f168813170abea24aa01e22e7a,1371183363,42.552869,-82.869287,0
5/4/2020 19:40,377027000000000.0,fraud_Beier and Sons,home,45.81,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,aa91016a3eef2466c6b1e85b20178d7c,1367696405,36.936534,-91.467443,0
5/20/2019 16:10,3533740000000000.0,fraud_Crona and Sons,kids_pets,68.89,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,282629de70e7f6ef45da0a7753778e5f,1337530204,33.403242,-79.562746,0
9/2/2019 19:04,6534630000000000.0,fraud_Johns-Hoeger,entertainment,54.7,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,3/19/1998,eaf928748ef92f67c090e99cc76ff5a9,1346612657,44.523254,-73.349587,0
5/18/2020 23:49,4328930000000000.0,fraud_Dare-Marvin,entertainment,97.37,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,5/6/1981,98c9f4ec73dfedaddf96c8b2bc5f343e,1368920982,42.304812,-88.169346,0
7/15/2019 0:20,581293000000.0,"fraud_Bernhard, Grant and Langworth",shopping_pos,156.38,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,10/6/1989,f046ef9dac49aee028ceebcf0373aa97,1342311603,37.192573,-98.403952,0
7/22/2019 4:07,180048000000000.0,fraud_Kunze Inc,grocery_pos,225.99,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,cab82a86fa107fa99eea28f8fd41d15b,1342930031,39.79969,-75.323588,0
11/24/2019 12:14,630485000000.0,"fraud_Reichel, Bradtke and Blanda",travel,500.16,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,2/7/1973,70c9452a1991108f976faa724f4a88ad,1353759254,36.290059,-120.021758,0
3/30/2020 2:18,3575540000000000.0,"fraud_Kohler, Lindgren and Koelpin",grocery_net,11.11,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/2001,282d08f33af193fac1d887ae1609a87a,1364609897,33.43375,-89.362779,0
12/18/2019 10:53,4.59974e+18,"fraud_Jones, Sawayn and Romaguera",misc_net,6.3,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,12/30/1964,dbf6b8b9d576b9438c5c5c200fbbe154,1355828000,35.980044,-88.731764,0
1/14/2019 16:30,213142000000000.0,fraud_Homenick LLC,personal_care,34.7,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,12/24/1984,f23a4cd050fd30429771f9e01ec0cab2,1326558629,32.497629,-90.132937,0
8/26/2019 22:01,6011690000000000.0,fraud_Leannon-Nikolaus,travel,4.27,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",12/4/1995,3cdf1f1691b66619c9cec63adca2988d,1346018471,46.158383,-92.42177,0
9/1/2019 3:40,4.22371e+18,fraud_Macejkovic-Lesch,shopping_pos,128.13,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,5/30/1974,4838d8fe2a54172f3d3bb5f801069871,1346470819,39.005391,-83.722027,0
3/24/2020 1:14,4760120000000.0,fraud_Friesen-Stamm,gas_transport,66.36,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.502,1202,Curator,3/1/1933,fdb35bdff8ea503b09f2b788209bc6bf,1364087696,41.101034,-83.949508,0
6/22/2019 16:55,6597890000000000.0,"fraud_Weber, Thiel and Hammes",kids_pets,29.17,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,e2cb94edd34d458ac6b7a3405751b13c,1340384127,33.935732,-99.358656,0
6/19/2020 5:21,3523840000000000.0,fraud_Cartwright-Harris,grocery_pos,113.62,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,11/20/1970,d669a2d212c7e502c3cc8c2b84e9759a,1371619274,33.612825,-87.340575,0
3/22/2019 18:41,3559680000000000.0,"fraud_Cole, Hills and Jewess",home,37.22,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,3/29/1991,711141f78f1f9d9c39663168ad93c749,1332441702,43.060327,-75.374457,0
4/21/2020 7:20,4.68915e+18,fraud_Friesen-Stamm,gas_transport,64.55,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967,2eabda6c9a8d2be1bce274cca12913b6,1366528836,41.505526,-95.706121,0
4/22/2019 5:13,3518230000000000.0,fraud_Roberts-Beahan,misc_pos,126.44,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,194beb7e30f42a95a4e07ca6001b0b4e,1335071595,33.985578,-97.276935,0
8/29/2019 17:44,3500970000000000.0,fraud_Towne LLC,misc_pos,73.91,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/1999,499ea639ec8582a5aa725aa6ee85887f,1346262262,46.476689,-116.750435,0
3/4/2019 19:44,3552580000000000.0,fraud_Schoen Ltd,kids_pets,35.39,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,4/13/1965,1b801fafd99c5209bc1605c837263182,1330890240,35.001516,-84.675602,0
3/8/2019 22:28,4505380000000.0,fraud_Rau-Grant,kids_pets,19.03,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,3/15/1933,19287e081ed4fe506e2d3cd0a2e92ab2,1331245689,38.521324,-76.441695,0
2/18/2020 13:42,4783230000000.0,fraud_Kovacek Ltd,travel,4.99,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,4/22/1961,165b62a8f70aafc89406532fb922f19e,1361194972,38.968932,-99.405479,0
3/13/2020 22:06,4.85549e+18,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,914.23,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,9/29/1993,75174367e01c35637f39dd9c6505b8d6,1363212374,43.401217,-73.326584,1
6/26/2019 17:43,4.31958e+18,fraud_Bauch-Blanda,entertainment,239.1,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,d5ba6d6289f7194c2a41402056706132,1340732624,36.849392,-83.169583,0
12/28/2019 15:22,5540640000000000.0,"fraud_Brown, Homenick and Lesch",health_fitness,21.35,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,87a8d9f47982c7b4d5f8728f8b4b150e,1356708176,42.459373,-70.873583,0
2/26/2019 15:14,3533740000000000.0,fraud_Hackett Group,travel,1.65,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,c815f30d0f516b143815f75f10b16c82,1330269254,33.778657,-79.092215,0
3/25/2019 18:24,375248000000000.0,fraud_Collier LLC,home,71.16,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/1967,28af1e5011f54d8b8c1e26b2974bf28c,1332699896,38.110548,-79.742522,0
11/17/2019 13:31,2254920000000000.0,"fraud_Swaniawski, Lowe and Robel",shopping_pos,9.85,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,3/26/1976,0dec79c6ce8143175fb5ea16a86502e5,1353159065,37.559027,-75.804593,0
12/13/2019 15:48,4807550000000.0,"fraud_Brown, Homenick and Lesch",health_fitness,66.4,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1/29/1954,1d081185f9d5772f722f7c33716a694f,1355413719,40.10379,-83.752332,0
10/25/2019 17:48,180094000000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,167.28,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",9/22/1972,cca3ae9df2fe305ea874c8637030fcb5,1351187312,34.406219,-117.09375,0
3/11/2019 7:23,4862290000000.0,fraud_Schumm PLC,shopping_net,5.83,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,9/15/1956,3748a4138236441371c044020f3b042f,1331450629,41.708875,-77.497092,0
10/23/2019 1:54,213127000000000.0,"fraud_Schaefer, Maggio and Daugherty",gas_transport,41.59,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1/28/1971,c174c3ca8d55e68690fda4ce280e218e,1350957242,27.574941,-100.120311,0
8/19/2019 14:03,4671730000000000.0,fraud_Kilback Group,food_dining,4.24,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,9757ee06e7806d321d77f4e3b1b065dd,1345385011,41.607405,-86.098702,0
1/18/2020 21:27,4247920000000.0,"fraud_O'Connell, Botsford and Hand",home,39.89,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,3/9/1939,0d285f75f2055ef5291e565a6abf9a83,1358544459,40.244046,-83.662564,0
11/6/2019 10:39,4260060000000000.0,fraud_Frami Group,entertainment,67.87,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,3/15/1945,e0cb75a5d14d589efb1272ad4f261a01,1352198359,43.242126,-101.426334,0
8/18/2019 8:26,3565940000000000.0,fraud_Hudson-Ratke,grocery_pos,88.08,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,5/23/1963,032ead06f0cec313986af277b01a7586,1345278395,43.452714,-93.100704,0
2/16/2019 17:56,4423490000000000.0,fraud_Crona and Sons,kids_pets,3.96,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,3/6/1957,be4c656bb063f35984517a949b46b6a2,1329414973,42.152493,-91.175823,0
10/5/2019 2:25,4384910000000000.0,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,9.33,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,4/24/1949,dceb75e3cc10936355fa62b37ee3b90f,1349403943,47.126479,-96.814895,0
3/25/2019 16:47,3541160000000000.0,fraud_Effertz LLC,entertainment,55.72,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,5/7/2003,17f2d3a83de4df8b9f06a8d0f4c0c01b,1332694024,39.072271,-91.024573,0
6/12/2019 22:49,6011380000000000.0,fraud_Hammes-Beatty,kids_pets,4.26,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,5/4/1942,d7d150991fbfa29023d0652d2f81cea0,1339541383,44.554204,-84.513706,0
10/7/2019 18:44,4.64685e+18,fraud_Goyette Inc,shopping_net,179.07,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,b64297b1676045578583ae105c35de9e,1349635493,40.945655,-73.922438,0
12/30/2019 20:07,2254920000000000.0,fraud_Stark-Koss,home,47.25,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,3/26/1976,8a72e095c2c05411944356e6baf8f0e7,1356898030,37.144106,-76.197591,0
1/26/2020 18:04,377896000000000.0,fraud_Jacobi Inc,health_fitness,25.32,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",11/17/1964,ed33b5955dd5517846aafb64a23fb94e,1359223468,41.069691,-73.567655,0
3/28/2020 16:36,4900630000000.0,fraud_Reilly and Sons,health_fitness,102.44,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,9/22/1973,55ce6a6a0b62898df08ae97fc6404baa,1364488571,33.587933,-117.234723,0
3/12/2020 18:53,373905000000000.0,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,3.99,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,062d99b2aa1d033f6f6ab0af7c819544,1363114402,31.654212,-98.00758,0
10/29/2019 13:46,2283740000000000.0,"fraud_Heathcote, Yost and Kertzmann",shopping_net,2.88,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,12/27/1997,27b759047226fdda77a74d8cb6c476b6,1351518377,34.202817,-84.756934,0
3/22/2020 17:33,4099710000000000.0,fraud_Shanahan-Lehner,personal_care,42.87,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,bbe0398660c6846ae5f136bcc675f48b,1363973606,38.401033,-77.756176,0
8/24/2019 3:46,30290600000000.0,"fraud_Lakin, Ferry and Beatty",food_dining,49.39,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,9/3/1961,6d6625d9c5c2399786fca5fda9c4ecb7,1345780012,35.885624,-87.387877,0
